===== POD:caldera-proxy-5d66b8cc4f-tf7rk =====

===== POD:free5gc-free5gc-amf-amf-66c9bd568-lg8kc =====
Defaulted container "amf" out of: amf, wait-nrf (init)
2026-04-07T20:43:55Z[36m [INFO][AMF][App] [0mamf
2026-04-07T20:43:55Z[36m [INFO][AMF][App] [0mAMF version:  
	free5GC version: v3.0.6
	build time:      2021-11-16T15:25:18Z
	commit hash:     b3e99f97
	commit time:     2021-09-24T09:44:32Z
	go version:      go1.14.4 linux/amd64
2026-04-07T20:43:55Z[36m [INFO][AMF][Init] [0mAMF Log level is set to [info] level
2026-04-07T20:43:55Z[36m [INFO][LIB][NAS] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][NAS] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][NGAP] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][NGAP] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][FSM] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][FSM] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][Aper] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][Aper] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][Path] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][Path] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][OAPI] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][OAPI] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][AMF][CFG] [0mconfig version [1.0.2]
2026-04-07T20:43:55Z[36m [INFO][AMF][Init] [0mServer started
2026-04-07T20:43:56Z[36m [INFO][AMF][Util] [0mamfconfig Info: Version[1.0.2] Description[AMF initial local configuration]
2026-04-07T20:43:56Z[36m [INFO][AMF][NGAP] [0mListen on 10.100.50.249:38412

===== POD:free5gc-free5gc-ausf-ausf-74b8f64bb4-ckn9r =====
Defaulted container "ausf" out of: ausf, wait-nrf (init)
ausf
2026-04-08T10:09:56Z[36m [INFO][AUSF][App] [0mAUSF version:  
	free5GC version: v3.0.6
	build time:      2021-11-16T15:25:37Z
	commit hash:     55f03975
	commit time:     2021-09-09T01:37:56Z
	go version:      go1.14.4 linux/amd64
2026-04-08T10:09:56Z[36m [INFO][AUSF][Init] [0mAUSF Log level is set to [info] level
2026-04-08T10:09:56Z[36m [INFO][LIB][Path] [0mset log level : info
2026-04-08T10:09:56Z[36m [INFO][LIB][Path] [0mset report call : false
2026-04-08T10:09:56Z[36m [INFO][LIB][OAPI] [0mset log level : info
2026-04-08T10:09:56Z[36m [INFO][LIB][OAPI] [0mset report call : false
2026-04-08T10:09:56Z[36m [INFO][AUSF][CFG] [0mconfig version [1.0.0]
2026-04-08T10:09:56Z[36m [INFO][AUSF][Init] [0mServer started
2026-04-08T10:09:56Z[36m [INFO][AUSF][Init] [0mausfconfig Info: Version[1.0.0] Description[AUSF initial local configuration]
ausf context =  &{{{0 0} {<nil>} map[] 0} {{0 0} {<nil>} map[] 0} 6d119ace-4e3a-4c30-a76f-257ee745d236 ausfGroup001 80 ausf-nausf 0.0.0.0 http://ausf-nausf:80 http http://nrf-nnrf:8000 map[nausf-auth:{6d119ace-4e3a-4c30-a76f-257ee745d236 nausf-auth 0xc000451e60 http REGISTERED   0xc000451e40  [] <nil> [] [] <nil> 0 0 0 <nil> <nil> }] [{208 93} {123 45}]  0xc00048ec80}

===== POD:free5gc-free5gc-ausf-ausf-74b8f64bb4-l6kvk =====
Defaulted container "ausf" out of: ausf, wait-nrf (init)
Error from server: Get "https://192.168.61.12:10250/containerLogs/free5gc/free5gc-free5gc-ausf-ausf-74b8f64bb4-l6kvk/ausf?tailLines=200": dial tcp 192.168.61.12:10250: connect: connection refused

===== POD:free5gc-free5gc-nrf-nrf-76f6d8d9c8-fsstf =====
Defaulted container "nrf" out of: nrf, wait-mongo (init)
2026-04-09T15:02:48Z[36m [INFO][NRF][GIN] [0m| 200 |       10.0.2.15 | GET     | / |
2026-04-09T15:05:11Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:12Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:13Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:14Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:15Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:16Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:17Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:18Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:19Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:20Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:20Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:21Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:22Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:23Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:24Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:25Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:26Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:27Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:28Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:29Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:30Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:30Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:31Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:32Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:33Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:34Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:35Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:36Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:37Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:38Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:39Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:40Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:40Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:41Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:42Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:43Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:44Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:45Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:46Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:47Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:48Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:49Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:50Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:50Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:51Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:52Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:53Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:54Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:55Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)
2026-04-09T15:05:56Z[36m [INFO][WebUI][GIN] [0m| 200 |       10.0.2.15 | GET     | / | (/go/pkg/mod/github.com/free5gc/logger_util@v1.0.0/logger_util.go:76 github.com/free5gc/logger_util.ginToLogrus.func1)

===== POD:mongodb-0 =====
{"t":{"$date":"2026-04-09T14:58:00.731+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30438","msg":"Connection ended","attr":{"remote":"10.0.2.15:52382","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"c1143707-ccbe-4531-8c57-fdc06bb35b5b"}},"connectionId":30438,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:58:00.734+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30439","msg":"Connection ended","attr":{"remote":"10.0.2.15:52386","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"945ce73a-eb12-45e6-b3e4-1de9ebb20b9e"}},"connectionId":30439,"connectionCount":15}}
{"t":{"$date":"2026-04-09T14:58:10.758+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:58876","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2b27a5df-1e77-41ec-b120-b639189563da"}},"connectionId":30440,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:58:10.770+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:58886","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"94a1b368-8a97-4d42-baef-09d172b987a9"}},"connectionId":30441,"connectionCount":17}}
{"t":{"$date":"2026-04-09T14:58:10.802+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30440","msg":"Connection ended","attr":{"remote":"10.0.2.15:58876","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2b27a5df-1e77-41ec-b120-b639189563da"}},"connectionId":30440,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:58:10.809+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30441","msg":"Connection ended","attr":{"remote":"10.0.2.15:58886","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"94a1b368-8a97-4d42-baef-09d172b987a9"}},"connectionId":30441,"connectionCount":15}}
{"t":{"$date":"2026-04-09T14:58:20.733+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:51858","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"632f9c7f-7de1-4ccd-99a1-2e09c5883785"}},"connectionId":30442,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:58:20.744+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:51864","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"1b719770-06db-457f-94d1-0e22bff39d75"}},"connectionId":30443,"connectionCount":17}}
{"t":{"$date":"2026-04-09T14:58:20.755+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30443","msg":"Connection ended","attr":{"remote":"10.0.2.15:51864","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"1b719770-06db-457f-94d1-0e22bff39d75"}},"connectionId":30443,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:58:20.760+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30442","msg":"Connection ended","attr":{"remote":"10.0.2.15:51858","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"632f9c7f-7de1-4ccd-99a1-2e09c5883785"}},"connectionId":30442,"connectionCount":15}}
{"t":{"$date":"2026-04-09T14:58:21.917+00:00"},"s":"I",  "c":"WTCHKPT",  "id":22430,   "ctx":"Checkpointer","msg":"WiredTiger message","attr":{"message":{"ts_sec":1775746701,"ts_usec":914842,"thread":"1:0x7f304a6c66c0","session_name":"WT_SESSION.checkpoint","category":"WT_VERB_CHECKPOINT_PROGRESS","log_id":1000000,"category_id":7,"verbose_level":"INFO","verbose_level_id":0,"msg":"saving checkpoint snapshot min: 2566, snapshot max: 2566 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 252240"}}}
{"t":{"$date":"2026-04-09T14:58:30.734+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:50162","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5d86e07e-b7a9-4e15-9ddf-7dfbd1611060"}},"connectionId":30444,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:58:30.753+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:50174","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"51309f2d-cd77-41dc-a1cb-e48bd8e253a9"}},"connectionId":30445,"connectionCount":17}}
{"t":{"$date":"2026-04-09T14:58:30.781+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30445","msg":"Connection ended","attr":{"remote":"10.0.2.15:50174","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"51309f2d-cd77-41dc-a1cb-e48bd8e253a9"}},"connectionId":30445,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:58:30.862+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30444","msg":"Connection ended","attr":{"remote":"10.0.2.15:50162","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5d86e07e-b7a9-4e15-9ddf-7dfbd1611060"}},"connectionId":30444,"connectionCount":15}}
{"t":{"$date":"2026-04-09T14:58:40.745+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:40840","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2ad4a2b4-5d67-4202-b1dd-213455e784b7"}},"connectionId":30446,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:58:40.748+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:40844","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"6da28e95-b80e-4d44-bf66-7b2670376fcf"}},"connectionId":30447,"connectionCount":17}}
{"t":{"$date":"2026-04-09T14:58:40.749+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30446","msg":"Connection ended","attr":{"remote":"10.0.2.15:40840","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2ad4a2b4-5d67-4202-b1dd-213455e784b7"}},"connectionId":30446,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:58:40.754+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30447","msg":"Connection ended","attr":{"remote":"10.0.2.15:40844","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"6da28e95-b80e-4d44-bf66-7b2670376fcf"}},"connectionId":30447,"connectionCount":15}}
{"t":{"$date":"2026-04-09T14:58:50.868+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:38056","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"af298d0e-a649-416b-bc5d-1a966589d348"}},"connectionId":30448,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:58:50.877+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:38062","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"09c2d277-9082-4ade-a2f7-a62fd8ef6ac9"}},"connectionId":30449,"connectionCount":17}}
{"t":{"$date":"2026-04-09T14:58:50.906+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30448","msg":"Connection ended","attr":{"remote":"10.0.2.15:38056","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"af298d0e-a649-416b-bc5d-1a966589d348"}},"connectionId":30448,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:58:51.006+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30449","msg":"Connection ended","attr":{"remote":"10.0.2.15:38062","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"09c2d277-9082-4ade-a2f7-a62fd8ef6ac9"}},"connectionId":30449,"connectionCount":15}}
{"t":{"$date":"2026-04-09T14:59:00.749+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:33472","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"c08d60ec-3a8b-436a-81d8-a32669b4d4e4"}},"connectionId":30450,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:59:00.761+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:33474","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"955fbe1f-3178-4e11-93c8-98c76ea52230"}},"connectionId":30451,"connectionCount":17}}
{"t":{"$date":"2026-04-09T14:59:00.769+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30451","msg":"Connection ended","attr":{"remote":"10.0.2.15:33474","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"955fbe1f-3178-4e11-93c8-98c76ea52230"}},"connectionId":30451,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:59:00.770+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30450","msg":"Connection ended","attr":{"remote":"10.0.2.15:33472","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"c08d60ec-3a8b-436a-81d8-a32669b4d4e4"}},"connectionId":30450,"connectionCount":15}}
{"t":{"$date":"2026-04-09T14:59:10.933+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:35446","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"04c6daca-d1c6-43a8-adad-c6e65f211c57"}},"connectionId":30452,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:59:10.974+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:35458","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"dddcc970-dc02-412a-9942-43d625fc0228"}},"connectionId":30453,"connectionCount":17}}
{"t":{"$date":"2026-04-09T14:59:11.025+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30452","msg":"Connection ended","attr":{"remote":"10.0.2.15:35446","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"04c6daca-d1c6-43a8-adad-c6e65f211c57"}},"connectionId":30452,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:59:11.049+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30453","msg":"Connection ended","attr":{"remote":"10.0.2.15:35458","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"dddcc970-dc02-412a-9942-43d625fc0228"}},"connectionId":30453,"connectionCount":15}}
{"t":{"$date":"2026-04-09T14:59:20.748+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:52830","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"98b75106-1f6b-463f-a979-9df502c07cab"}},"connectionId":30454,"connectionCount":16}}
